text,id,lat,lon
sarahjei lol pop stay ming back windsor move shit,350864275822223361,56.73080338,-111.4495037
kind forgot hunter follow lol,349782497728536576,53.62375255,-113.61354512
wait set disinfect system basement make sure work big presentación lifeofasalesperson,350086391998324737,53.55978543,-113.49002758
someon give brown paper bag,349712227072360448,53.57080232,-113.4554695
want play station,349730217973125120,51.08313057,-114.00273193
pearlsandpoet interest season omg,350102469872857089,51.05754409,-114.12214914
estamo blowback fred stamp miss beat despit sting larg porcion train camp pre season hip co ah un,350498806279835648,53.53925427,-113.49975684
think know,350523303921844224,51.1115545,-113.9648765
northland park wow aim fantast ride great se bloom rider,350815321885650945,53.56525555,-113.45737811
lisanwilton would guess big name enough notic bother fli,348583278783102977,53.56681526,-113.55950675
would make god wing dude red mini haha joshuawsuton redbulcanada,349979173168758785,51.04800238,-114.0870822
janenespi best,350037141281181696,53.57122701,-114.30041443
fel like hari poder marathon today,351072553533583360,53.53926403,-113.62335865
nixiekiten grenyoshi lol kept picker got lost hour travel,351709041094959104,53.5347737,-113.5104383
helo nasti absolut perfect parti danc mix bar none,348690268255567872,53.51505995,-113.45349165
wilyswilson bumper fuck noth,347887269287436289,50.99382,-114.03677
wild one heard big thunder boy calgari dep south ned rain enough alreadi mother natur,348941358976864257,51.00435293,-114.12821432
duferinem susanahthomsen number busi contact,348164331655020545,51.095012,-114.05363791
chantalhbert al best chantal enjoy,351663675230257153,51.06649261,-114.01181444
want go ride bike downtown,348155174608596992,51.15118824,-114.06491776
canadian prime minist stephen harper wife lauren join calgari flor recoveri effort photo hip co yqsaexen,350008583640989697,51.04839287,-114.05940132
help one non anoth load truck destin morley thank brother india hip co yup nv,348865991847079936,51.10163579,-113.96579178
alberta servic sale continu grow calgari alerta drink place hip co etsgnw,350614625269727232,51.04839287,-114.05940132
barricada sever sinkhol formen say citi wake tuesta hip co gasuhlzfm,349893859439951873,53.53925427,-113.49975684
right realizan guy section tswiftuesday,349714092610699264,53.5713245,-113.4559172
rufi rampagerebel anyon might know avail could djs sportscard hey ray,349685118195089408,52.22848813,-113.81316051
globalcalgari watch ful alberta food special edit earli news linda olsen ablo,347895081048612866,50.94555251,-114.09069816
ranger win game brain nedanswershockeyfan becauseitsthecup,349053181407420416,50.70943925,-113.96777711
live enamor no trafico even highway bakpakit el sure fun today sarcasmo,349663546583429121,51.08760133,-115.33955263
real men treat girl right,351202020071448576,49.48729038,-113.93503438
work yes jyotilamba enjoy sun music cuestion art,351462513973542912,53.54405287,-113.49048587
calgari flow memori drive look west centr st bridg hip co pqkrhpuq,348127433213476865,51.05327,-114.062566
citi fort saskatchewan ab hip co kd tpfwbk,349330624135434240,53.70207367,-113.22696447
andersoncop real wonder det serio would casual nonchal black male escenario high doubt,351773915695169538,53.56642256,-113.48148365
thank yes sarcasmo gurus acr gras control al recent rain los hiya machetesomethingyeg,350750017339928577,53.5642389,-114.74358989
truth cstshaw inquilino der run no evacuación order communiti time ycflod,347938382015512576,51.068075,-114.0642779
altro austin,349013909728006145,53.51781795,-113.50158714
seankeay rudischul best perform turn column,351044357194915840,51.11585168,-114.2134068
rcp releas use caution expect delay close tran canada bridg medicin hat reduc one lane direct,348868037342007297,49.6912616,-112.88409837
insidetherink june new mamá past problem mean ridicul,348865088486264832,53.6014132,-113.3783745
got limpi superman behind cloud sure impress,349042933388943360,53.5589152,-113.25890739
taylor touch hand red omg,349724164954927104,53.57185778,-113.45639099
gota love summer tudor mosquito though asshol attack,351825723629117441,53.79176215,-114.54209719
concretefluf hi thank follow,349395826612764672,53.28228918,-113.68849426
saw first hot air balon year tonight bucketlist,350458149863567360,53.5492106,-113.56781562
al think,348180303736614916,55.15812292,-118.791761
hamam abdulmajidah hop brick,347933059586347009,53.63716375,-113.50904318
co ght block hous,348833018657521667,51.46657527,-112.75452194
kat stezysanchez serious got hanov quicker wake,351753961323237377,54.94107629,-112.30426715
read featur one kid move mision worth pot without tell mom hip co zhang alto nichola boyd,348925286328442882,53.58091884,-113.57743124
idreamofkarla pleasur love facebook page,349952574394347523,50.9498374,-114.0627055
liro lisa peopl go think tourett síndrome campaign cgvgawron,347899164362936320,53.51531086,-113.28204656
elair love vers thank,348668253121413120,53.57732232,-113.40967535
much ask,351415567980302338,51.09249312,-114.14236529
wish could pub fake eyelash,350815318601515009,53.49241014,-113.66776122
brind fli los like red old place mil hip co gwpqxkjwke,348132238845693952,51.03634777,-114.04723059
fortcalgari look forward,351474531682103297,51.04599247,-114.05049523
zona hit costco bit sunday ah day though today al deathwish crewlif,348800050337550336,51.03724463,-114.09929076
quédat cirqu complet devastant acrobata die fal vega show pari born perform hip co polka ef,351773303536492544,51.04839287,-114.05940132
hope back place son no idea long go without power,348218051164008448,51.10692638,-114.20674096
juancharqueno devil go,351236069104173057,51.01618749,-114.21524768
studio record flore lsd might push later date,348206754825383937,50.89925,-114.11507
come bone rest world think water hip co xsibpvz,348148390707724288,51.08583779,-114.1805104
read anyth without clase anymor math meth magic mous mike,349592540703498240,51.17313002,-114.25505393
angelica rose tarkanian nikireitmay wild one work home head de,348074169088503808,51.00266314,-114.12938327
babe tim horton hip co uizqf,348898105283981312,50.9442363,-114.06966895
go home get ugli eric mathew boymetsworld,349778530994892802,56.75859243,-111.44822406
brigadi bet june wil last sunday clas nourish,348076677928206336,53.50776478,-113.67592286
today beber tomorrow let hear team tweet day challeng,350292361340919808,53.63671487,-113.99290463
stephensonb right ugh stand,348687923408957441,53.26805327,-113.57461158
ned place stay tonight get touch flow calgari staysaf riverdal east hip co un oh,347961200040103936,51.0477915,-114.0491149
stewi grifo hrs pay min stand stu forget sandwich often,349223352013033472,53.45973104,-113.42713906
gekoequip oh el lucki person eh hm peopl huh sound wonder,349283695364026368,50.95085563,-114.1421718
cityofcalgari mani bridg close acto calgari complet list hip co kebjma ycflod,348000653609668608,51.08613643,-113.98303888
fyeahtheorosi uterino lol yes sure start fel normal wori,351082518801424384,49.58439326,-114.16199955
awesom bourgeoi team meet sunday night pack rom peopl come hip co poqtlvbj,349214080646668288,53.687534,-113.500948
abe leav canada sun come calgari ab hip co cat,350686662621282304,51.09274185,-114.06911113
hey ya know caus problem work put togeth,348471631028568064,53.00976473,-112.78791536
unclebizi patborderschew captmaverick get ur ase game haha,351425480328609792,51.03759923,-114.10641594
sharksrugbyclub se game media appear cao fir win,348504791460233216,53.2649516,-113.56087225
cara get es elton resid updat hip co xodphrg basic info anyth els say,348888012609945600,51.02608496,-114.06187462
cansars could live,349681574150799360,51.083567,-114.12509658
wish knew think,351076444966887425,55.18830936,-118.81242468
boicot help friend take us prof padr,348899722444013569,51.00090873,-114.11436329
hope everyon ok flor highriverflod highriv flow,349218314255470593,50.754983,-113.975198
bien jamesjackin howev hope know despit heterosexu útil think atractivo person homo,348265708876099585,53.54350672,-113.89466898
work morn final spend frida night cardio,348268128817537024,51.14499013,-114.09623217
write sermon no one readi wast time metaphor get preacher word exit church thinkabout,351539177558511616,53.5415455,-113.26323891
shidavidi munenori nagasaki two run shot tie game seventh come curtain cal bow crowd bluejean bom,348246112458645504,53.49904839,-113.63571471
drink brown ale craft selecciona sumergido hip co esa srmnhu,351819948902981633,53.4201,-113.464
noahisinsanewow profil pic,351566130944552961,51.85322893,-113.1343044
nicolemonahan never ben brick lol work transport,348068629532770304,49.69176345,-112.81897316
chuckweinknecht puta ground day non harol pack field,349016011300798464,54.29995714,-111.10309423
handmad diamond willow pictur frame cochran alberta hip co tux gica krbsale,349382194692767744,51.18609222,-114.4838938
serious guy hip co ioyjk cia,351454265321078784,56.72601,-111.45083467
eadipusrex yeah calgari funer advis spend money white hous littl lili,350506408380346368,50.93177771,-114.04931598
stapl comay thing sleep cantslep stomach ouchcharli,347984903863943168,52.75637404,-112.09674741
wbretwilson ever ladi man women best open heart look other thecoloni,348621324941418496,51.00924945,-114.32026078
buckingham bretstecyk courtmcleod xo stay safe panti ok thank,349193134120509440,51.16853466,-115.5688225
love girl nobodi wil,351526290194571266,51.13505711,-114.20687097
aw scare wrong goal,349785828052049920,53.6233564,-113.5309498
babe love got get grabar togeth go make work,350668086669619200,51.14642705,-114.2488214
council prove hide anoth polic offic wes help fil,349339351945199616,52.47094084,-113.73785371
highway medicinehat close transportación com say flor water expect rise much time,348946967914758144,50.04236564,-110.67789297
coryharasym go church,350275519406817280,50.94675319,-114.07298607
aronabcp set chiropractor masag therapi minut trade note,348144092221415424,53.52094372,-112.12800804
tanni nice know jealous part festiv,348651908992491520,51.02484307,-114.15212727
best mile save preferent se womanhod easier,349401041403514880,53.02400198,-112.83475325
canada day mar numero silver spring golf countri club hip co vefqiu un,351843660620509186,51.09820874,-114.17170354
wish monarch stewart famili hay birthday nana love,349130598444576769,50.92917602,-114.02890044
stamper tip no talon spartan wil hide take bed help even prevent,351006659419717635,50.13626323,-113.55489226
someon snap chat chornawka,349303626432385024,50.93617342,-114.0471443
ped lizastinton pleas rt help lose home food alberta recto ca ycflod,348212422944886785,51.14349552,-114.15768522
chuchifac cthebrat ben rain leth past hour tire,347947785171111937,49.69170044,-112.81900108
solacethewrit pis next,350806440253992960,56.75721697,-111.45134018
real wish laptop could run shogun proper shamefur display comput,348264595003158528,51.14299638,-114.1690739
rabino come breakfast loydminst hour drive go,349204507470729216,53.27747375,-110.05249131
jmacdig er hash tag dum lol,350861625269555200,53.51082095,-113.69738186
myrtl air trade berni al kept tell reiner guy man,348870251066314752,53.2413294,-113.54141023
iamteryevan sen hotel macdonald want interrupt diner,351666922011627520,53.53926389,-113.48848237
school monda close exam al cancel thank lord,348634331461328897,51.1137487,-114.07572786
real glad moham facebook plate hip co pero uta,349972767493464064,50.88150231,-114.02113231
unclebizi patborderschew bad guy,348095411883487233,51.03751207,-114.1012298
state integración technolog learn hip co wtpvlh ja leth,348054269594836992,49.67725899,-112.86472298
stamp game use bucket ycflod fundrais hip co ls,350838160021938176,51.070026,-114.120125
meet someon speak french real get go oh la,351550938286264320,53.54506732,-113.51269862
jacklynmcrt thank love far,347868903965331456,53.54029662,-113.63430088
sonreid al folk polici school left behind bang glad safe safetravel,348241516692652033,51.16464422,-115.56133909
